order,id,state,latitude,longitude,PD.year,p.date
359,IA-10186-B-2015,IA,42.6320476,-94.2234518,2015,5/13/2015
360,IA-10187-A-2015,IA,43.29513176,-94.14316638,2015,5/29/2015
361,IA-10187-B-2015,IA,43.29513176,-94.14316638,2015,5/29/2015
362,IA-10188-A-2015,IA,42.67287212,-93.82420318,2015,5/9/2015
363,IA-10188-B-2015,IA,42.67287212,-93.82420318,2015,5/9/2015
364,IA-10189-A-2015,IA,41.725853,-92.93647484,2015,5/2/2015
365,IA-10189-B-2015,IA,41.725853,-92.93647484,2015,5/2/2015
366,IA-10190-A-2015,IA,43.34381727,-92.81565338,2015,5/13/2015
367,IA-10190-B-2015,IA,43.34381727,-92.81565338,2015,5/13/2015
368,IA-10191-A-2015,IA,43.28807137,-92.8819427,2015,5/12/2015
369,IA-10191-B-2015,IA,43.28807137,-92.8819427,2015,5/12/2015
370,IA-10192-A-2015,IA,42.53037696,-91.8310713,2015,4/30/2015
371,IA-10192-B-2015,IA,42.53037696,-91.8310713,2015,4/30/2015
372,IA-10193-A-2015,IA,42.66302306,-94.19559432,2015,6/5/2015
373,IA-10193-B-2015,IA,42.66302306,-94.19559432,2015,6/5/2015
374,IA-10194-A-2015,IA,43.14646654,-95.23495807,2015,5/13/2015
375,IA-10194-B-2015,IA,43.14646654,-95.23495807,2015,5/13/2015
376,IA-10195-A-2015,IA,43.14646654,-95.23495807,2015,5/13/2015
377,IA-10195-B-2015,IA,43.14646654,-95.23495807,2015,5/13/2015
378,IA-10196-A-2015,IA,43.14578402,-95.24101496,2015,5/21/2015
379,IA-10196-B-2015,IA,43.14578402,-95.24101496,2015,5/21/2015
380,IA-10197-A-2015,IA,43.10816414,-94.64643028,2015,5/13/2015
381,IA-10197-B-2015,IA,43.10816414,-94.64643028,2015,5/13/2015
382,IA-10198-A-2015,IA,43.10816414,-94.64643028,2015,5/13/2015
383,IA-10198-B-2015,IA,43.10816414,-94.64643028,2015,5/13/2015
384,IA-10199-A-2015,IA,41.29444851,-92.57406893,2015,5/13/2015
385,IA-10199-B-2015,IA,41.29444851,-92.57406893,2015,5/13/2015
386,IA-10200-A-2015,IA,41.06362952,-95.47069387,2015,6/2/2015
387,IA-10200-B-2015,IA,41.06362952,-95.47069387,2015,6/2/2015
388,IA-10201-A-2015,IA,43.09508065,-94.63232465,2015,5/22/2015
389,IA-10201-B-2015,IA,43.09508065,-94.63232465,2015,5/22/2015
390,IA-10202-A-2015,IA,41.53305943,-95.29082076,2015,5/19/2015
391,IA-10202-B-2015,IA,41.53305943,-95.29082076,2015,5/19/2015
392,IA-10203-A-2015,IA,41.53305943,-95.29082076,2015,5/19/2015
393,IA-10203-B-2015,IA,41.53305943,-95.29082076,2015,5/19/2015
394,IA-10204-A-2015,IA,43.10860469,-94.66343835,2015,5/9/2015
395,IA-10204-B-2015,IA,43.10860469,-94.66343835,2015,5/9/2015
396,IA-10205-A-2015,IA,42.07416117,-93.51404121,2015,5/12/2015
397,IA-10205-B-2015,IA,42.07416117,-93.51404121,2015,5/12/2015
398,IA-10206-A-2015,IA,41.34705,-93.85128389,2015,6/10/2015
399,IA-10206-B-2015,IA,41.34705,-93.85128389,2015,6/10/2015
400,IA-10206-C-2015,IA,41.34705,-93.85128389,2015,6/10/2015
401,IA-10207-A-2015,IA,42.62535919,-92.40480016,2015,5/3/2015
402,IA-10207-B-2015,IA,42.62535919,-92.40480016,2015,5/3/2015
403,IA-10208-A-2015,IA,42.62535919,-92.40480016,2015,5/3/2015
404,IA-10208-B-2015,IA,42.62535919,-92.40480016,2015,5/3/2015
405,IA-10209-A-2015,IA,42.29284437,-94.0821718,2015,5/13/2015
406,IA-10209-B-2015,IA,42.29284437,-94.0821718,2015,5/13/2015
407,IA-10209-C-2015,IA,42.29284437,-94.0821718,2015,5/13/2015
408,IA-10210-A-2015,IA,42.29284437,-94.0821718,2015,5/13/2015
409,IA-10210-B-2015,IA,42.29284437,-94.0821718,2015,5/13/2015
410,IA-10211-A-2015,IA,42.80609045,-93.6903991,2015,NA
411,IA-10211-B-2015,IA,42.80609045,-93.6903991,2015,NA
412,IA-10212-A-2015,IA,42.67287212,-93.82420318,2015,5/9/2015
413,IA-10212-B-2015,IA,42.67287212,-93.82420318,2015,5/9/2015
414,IA-10213-A-2015,IA,41.81838033,-91.47243328,2015,5/15/2015
415,IA-10213-B-2015,IA,41.81838033,-91.47243328,2015,5/15/2015
416,IA-10214-A-2015,IA,43.03028829,-95.15636898,2015,5/13/2015
417,IA-10214-B-2015,IA,43.03028829,-95.15636898,2015,5/13/2015
418,IA-10215-A-2015,IA,42.5453128,-91.84956682,2015,5/23/2015
419,IA-10215-B-2015,IA,42.5453128,-91.84956682,2015,5/23/2015
420,IA-10217-A-2015,IA,42.61794279,-92.54893307,2015,5/18/2015
421,IA-10217-B-2015,IA,42.61794279,-92.54893307,2015,5/18/2015
422,IA-10218-A-2015,IA,42.21069942,-91.21323706,2015,5/22/2015
423,IA-10218-B-2015,IA,42.21069942,-91.21323706,2015,5/22/2015
424,IA-10220-A-2015,IA,43.04055381,-92.32780315,2015,5/3/2015
425,IA-10220-B-2015,IA,43.04055381,-92.32780315,2015,5/3/2015
426,IA-10221-A-2015,IA,43.04055381,-92.32780315,2015,5/3/2015
427,IA-10221-B-2015,IA,43.04055381,-92.32780315,2015,5/3/2015
428,IA-10222-A-2015,IA,42.94024622,-93.31579675,2015,5/3/2015
429,IA-10222-B-2015,IA,42.94024622,-93.31579675,2015,5/3/2015
430,IA-10223-A-2015,IA,43.29516299,-92.49749102,2015,5/19/2015
431,IA-10223-B-2015,IA,43.29516299,-92.49749102,2015,5/19/2015
432,IA-10224-A-2015,IA,43.29516299,-92.49749102,2015,5/19/2015
433,IA-10224-B-2015,IA,43.29516299,-92.49749102,2015,5/19/2015
434,IA-10225-A-2015,IA,42.64592794,-92.41086711,2015,5/8/2015
435,IA-10225-B-2015,IA,42.64592794,-92.41086711,2015,5/8/2015
436,IA-10226-A-2015,IA,42.32140598,-94.5000946,2015,5/23/2015
437,IA-10226-B-2015,IA,42.32140598,-94.5000946,2015,5/23/2015
438,IA-10226-C-2015,IA,42.32140598,-94.5000946,2015,5/23/2015
439,IA-10227-A-2015,IA,42.72006005,-91.83652131,2015,5/13/2015
440,IA-10227-B-2015,IA,42.72006005,-91.83652131,2015,5/13/2015
441,IA-10227-C-2015,IA,42.72006005,-91.83652131,2015,5/13/2015
442,IA-10228-A-2015,IA,42.06791121,-94.07990495,2015,5/4/2015
443,IA-10228-B-2015,IA,42.06791121,-94.07990495,2015,5/4/2015
444,IA-10229-A-2015,IA,42.04020073,-94.06747659,2015,4/30/2015
445,IA-10229-B-2015,IA,42.04020073,-94.06747659,2015,4/30/2015
446,IA-10230-A-2015,IA,42.8395692,-95.69659668,2015,5/13/2015
447,IA-10230-B-2015,IA,42.8395692,-95.69659668,2015,5/13/2015
448,IA-10231-A-2015,IA,42.84837498,-95.70649985,2015,5/5/2015
449,IA-10231-B-2015,IA,42.84837498,-95.70649985,2015,5/5/2015
450,IA-10232-A-2015,IA,42.06421743,-94.3156729,2015,6/9/2015
451,IA-10232-B-2015,IA,42.06421743,-94.3156729,2015,6/9/2015
452,IA-10233-A-2015,IA,42.06421743,-94.3156729,2015,6/9/2015
453,IA-10233-B-2015,IA,42.06421743,-94.3156729,2015,6/9/2015
454,IA-10234-A-2015,IA,42.07184571,-94.35429605,2015,5/21/2015
455,IA-10234-B-2015,IA,42.07184571,-94.35429605,2015,5/21/2015
456,IA-10235-A-2015,IA,42.07184571,-94.35429605,2015,5/21/2015
457,IA-10235-B-2015,IA,42.07184571,-94.35429605,2015,5/21/2015
458,IA-10236-A-2015,IA,42.07184571,-94.35429605,2015,5/21/2015
459,IA-10236-B-2015,IA,42.07184571,-94.35429605,2015,5/21/2015
460,IA-10237-A-2015,IA,43.37877722,-95.68782613,2015,5/8/2015
461,IA-10237-B-2015,IA,43.37877722,-95.68782613,2015,5/8/2015
462,IA-10238-A-2015,IA,43.37877722,-95.68782613,2015,5/8/2015
463,IA-10238-B-2015,IA,43.37877722,-95.68782613,2015,5/8/2015
464,IA-10239-A-2015,IA,43.30983693,-92.412018,2015,4/29/2015
465,IA-10239-B-2015,IA,43.30983693,-92.412018,2015,4/29/2015
466,IA-10239-C-2015,IA,43.30983693,-92.412018,2015,4/29/2015
467,IA-10240-A-2015,IA,42.7182682,-91.82952164,2015,5/14/2015
468,IA-10240-B-2015,IA,42.7182682,-91.82952164,2015,5/14/2015
469,IA-10240-C-2015,IA,42.7182682,-91.82952164,2015,5/14/2015
470,IA-10241-A-2015,IA,41.46609253,-93.56556734,2015,6/2/2015
471,IA-10241-B-2015,IA,41.46609253,-93.56556734,2015,6/2/2015
472,IA-10242-A-2015,IA,42.56498822,-92.28324095,2015,5/1/2015
473,IA-10242-B-2015,IA,42.56498822,-92.28324095,2015,5/1/2015
474,IA-10243-A-2015,IA,42.73830791,-91.81860691,2015,5/6/2015
475,IA-10243-B-2015,IA,42.73830791,-91.81860691,2015,5/6/2015
476,IA-10244-A-2015,IA,42.73830791,-91.81860691,2015,5/13/2015
477,IA-10244-B-2015,IA,42.73830791,-91.81860691,2015,5/13/2015
478,IA-10245-A-2015,IA,42.88711077,-91.81428504,2015,5/19/2015
479,IA-10245-B-2015,IA,42.88711077,-91.81428504,2015,5/19/2015
480,IA-10246-A-2015,IA,43.30257667,-94.09345995,2015,5/9/2015
481,IA-10246-B-2015,IA,43.30257667,-94.09345995,2015,5/9/2015
482,IA-10247-A-2015,IA,43.30257667,-94.09345995,2015,5/9/2015
483,IA-10247-B-2015,IA,43.30257667,-94.09345995,2015,5/9/2015
484,IA-10248-A-2015,IA,43.29862118,-94.08433849,2015,5/13/2015
485,IA-10248-B-2015,IA,43.29862118,-94.08433849,2015,5/13/2015
486,IA-10250-A-2015,IA,41.3163027,-91.82568898,2015,5/23/2015
487,IA-10250-B-2015,IA,41.3163027,-91.82568898,2015,5/23/2015
488,IA-10251-A-2015,IA,43.06302664,-93.9957982,2015,5/8/2015
489,IA-10251-B-2015,IA,43.06302664,-93.9957982,2015,5/8/2015
490,IA-10252-A-2015,IA,43.12201217,-93.94296819,2015,5/23/2015
491,IA-10252-B-2015,IA,43.12201217,-93.94296819,2015,5/23/2015
492,IA-10253-A-2015,IA,42.69221602,-94.44013658,2015,5/13/2015
493,IA-10253-B-2015,IA,42.69221602,-94.44013658,2015,5/13/2015
494,IA-10254-A-2015,IA,42.64306749,-94.23187541,2015,5/12/2015
495,IA-10254-B-2015,IA,42.64306749,-94.23187541,2015,5/12/2015
496,IA-10255-A-2015,IA,42.32874002,-94.54579877,2015,6/2/2015
497,IA-10255-B-2015,IA,42.32874002,-94.54579877,2015,6/2/2015
498,IA-10256-A-2015,IA,41.84008262,-91.47873926,2015,5/14/2015
499,IA-10256-B-2015,IA,41.84008262,-91.47873926,2015,5/14/2015
500,IA-10257-A-2015,IA,43.29513689,-92.44143656,2015,5/13/2015
501,IA-10257-B-2015,IA,43.29513689,-92.44143656,2015,5/13/2015
502,IA-10258-A-2015,IA,43.29513689,-92.44143656,2015,5/9/2015
503,IA-10258-B-2015,IA,43.29513689,-92.44143656,2015,5/9/2015
504,IA-10259-A-2015,IA,43.28804666,-92.49996366,2015,5/2/2015
505,IA-10259-B-2015,IA,43.28804666,-92.49996366,2015,5/2/2015
506,IA-10260-A-2015,IA,41.98456496,-93.96487214,2015,5/22/2015
507,IA-10260-B-2015,IA,41.98456496,-93.96487214,2015,5/22/2015
508,IA-10261-A-2015,IA,41.91181649,-94.05060107,2015,5/23/2015
509,IA-10261-B-2015,IA,41.91181649,-94.05060107,2015,5/23/2015
510,IA-10262-A-2015,IA,42.55925871,-92.22619066,2015,5/1/2015
511,IA-10262-B-2015,IA,42.55925871,-92.22619066,2015,5/1/2015
512,IA-10263-A-2015,IA,43.27691664,-94.15752022,2015,5/23/2015
513,IA-10263-B-2015,IA,43.27691664,-94.15752022,2015,5/23/2015
514,IA-10264-A-2015,IA,42.01528073,-94.17899503,2015,5/2/2015
515,IA-10264-B-2015,IA,42.01528073,-94.17899503,2015,5/2/2015
516,IA-10265-A-2015,IA,42.11011247,-95.18085364,2015,5/12/2015
517,IA-10265-B-2015,IA,42.11011247,-95.18085364,2015,5/12/2015
518,IA-10266-A-2015,IA,42.73980308,-91.8576124,2015,5/13/2015
519,IA-10266-B-2015,IA,42.73980308,-91.8576124,2015,5/13/2015
520,IA-10300-A-2016,IA,42.48429713,-91.61426975,2016,5/5/2016
521,IA-10300-B-2016,IA,42.48429713,-91.61426975,2016,5/5/2016
522,IA-10301-A-2016,IA,41.60997384,-93.34589525,2016,5/17/2016
523,IA-10301-B-2016,IA,41.60997384,-93.34589525,2016,5/17/2016
524,IA-10302-A-2016,IA,41.15294372,-91.41640519,2016,5/7/2016
525,IA-10302-B-2016,IA,41.15294372,-91.41640519,2016,5/7/2016
526,IA-10303-A-2016,IA,41.79432749,-95.08686897,2016,5/13/2016
527,IA-10303-B-2016,IA,41.79432749,-95.08686897,2016,5/13/2016
528,IA-10304-A-2016,IA,42.05298752,-93.52883117,2016,5/12/2016
529,IA-10304-B-2016,IA,42.05298752,-93.52883117,2016,5/12/2016
530,IA-10305-A-2016,IA,42.05298752,-93.52883117,2016,5/12/2016
531,IA-10305-B-2016,IA,42.05298752,-93.52883117,2016,5/12/2016
532,IA-10306-A-2016,IA,43.04711097,-92.32416512,2016,6/3/2016
533,IA-10306-B-2016,IA,43.04711097,-92.32416512,2016,6/3/2016
534,IA-10307-A-2016,IA,41.61192237,-93.25424549,2016,5/5/2016
535,IA-10307-B-2016,IA,41.61192237,-93.25424549,2016,5/5/2016
536,IA-10308-A-2016,IA,41.61192243,-93.25424468,2016,5/5/2016
537,IA-10308-B-2016,IA,41.61192243,-93.25424468,2016,5/5/2016
538,IA-10309-A-2016,IA,41.45668381,-93.56105001,2016,6/4/2016
539,IA-10309-B-2016,IA,41.45668381,-93.56105001,2016,6/4/2016
540,IA-10310-A-2016,IA,41.53842205,-95.29084127,2016,5/19/2016
541,IA-10310-B-2016,IA,41.53842205,-95.29084127,2016,5/19/2016
542,IA-10311-A-2016,IA,41.45668381,-93.56105001,2016,6/4/2016
543,IA-10311-B-2016,IA,41.45668381,-93.56105001,2016,6/4/2016
544,IA-10312-A-2016,IA,41.69687432,-91.41766916,2016,5/20/2016
545,IA-10312-B-2016,IA,41.69687432,-91.41766916,2016,5/20/2016
546,IA-10313-A-2016,IA,41.54726985,-90.68313832,2016,5/6/2016
547,IA-10313-B-2016,IA,41.54726985,-90.68313832,2016,5/6/2016
548,IA-10313-C-2016,IA,41.54726985,-90.68313832,2016,5/6/2016
549,IA-10314-A-2016,IA,41.36494487,-92.03880007,2016,5/19/2016
550,IA-10314-B-2016,IA,41.36494487,-92.03880007,2016,5/19/2016
551,IA-10314-C-2016,IA,41.36494487,-92.03880007,2016,5/19/2016
552,IA-10315-A-2016,IA,41.72284717,-92.95497137,2016,5/3/2016
553,IA-10315-B-2016,IA,41.72284717,-92.95497137,2016,5/3/2016
554,IA-10315-C-2016,IA,41.72284717,-92.95497137,2016,5/3/2016
555,IA-10316-A-2016,IA,41.06406499,-95.46368522,2016,5/19/2016
556,IA-10316-B-2016,IA,41.06406499,-95.46368522,2016,5/19/2016
557,IA-10317-A-2016,IA,43.28382871,-92.45333334,2016,5/4/2016
558,IA-10317-B-2016,IA,43.28382871,-92.45333334,2016,5/4/2016
559,IA-10318-A-2016,IA,42.64832647,-92.41849608,2016,5/6/2016
560,IA-10318-B-2016,IA,42.64832647,-92.41849608,2016,5/6/2016
561,IA-10319-A-2016,IA,42.22697414,-91.25543938,2016,5/15/2016
562,IA-10319-B-2016,IA,42.22697414,-91.25543938,2016,5/15/2016
563,IA-10320-A-2016,IA,43.30263491,-92.49039277,2016,5/17/2016
564,IA-10320-B-2016,IA,43.30263491,-92.49039277,2016,5/17/2016
565,IA-10321-A-2016,IA,43.14713673,-92.35386168,2016,5/4/2016
566,IA-10321-B-2016,IA,43.14713673,-92.35386168,2016,5/4/2016
567,IA-10322-A-2016,IA,43.13668234,-96.00792806,2016,5/20/2016
568,IA-10322-B-2016,IA,43.13668234,-96.00792806,2016,5/20/2016
569,IA-10323-A-2016,IA,42.66307009,-94.36171673,2016,5/7/2016
570,IA-10323-B-2016,IA,42.66307009,-94.36171673,2016,5/7/2016
571,IA-10324-A-2016,IA,41.73170937,-92.9398444,2016,5/6/2016
572,IA-10324-B-2016,IA,41.73170937,-92.9398444,2016,5/6/2016
573,IA-10325-A-2016,IA,42.91214908,-93.97642955,2016,NA
574,IA-10325-B-2016,IA,42.91214908,-93.97642955,2016,NA
575,IA-10326-A-2016,IA,42.66307009,-94.36171673,2016,5/7/2016
576,IA-10326-B-2016,IA,42.66307009,-94.36171673,2016,5/7/2016
577,IA-10327-A-2016,IA,40.74270876,-91.66551599,2016,5/6/2016
578,IA-10327-B-2016,IA,40.74270876,-91.66551599,2016,5/6/2016
579,IA-10328-A-2016,IA,41.03265396,-93.88170078,2016,5/6/2016
580,IA-10328-B-2016,IA,41.03265396,-93.88170078,2016,5/6/2016
581,IA-10329-A-2016,IA,42.11076634,-93.84248326,2016,5/5/2016
582,IA-10329-B-2016,IA,42.11076634,-93.84248326,2016,5/5/2016
583,IA-10330-A-2016,IA,43.02669184,-95.15650704,2016,5/24/2016
584,IA-10330-B-2016,IA,43.02669184,-95.15650704,2016,5/24/2016
585,IA-10331-A-2016,IA,41.37041564,-92.03586851,2016,5/18/2016
586,IA-10331-B-2016,IA,41.37041564,-92.03586851,2016,5/18/2016
587,IA-10331-C-2016,IA,41.37041564,-92.03586851,2016,5/18/2016
588,IA-10332-A-2016,IA,43.10825526,-94.65388728,2016,5/22/2016
589,IA-10332-B-2016,IA,43.10825526,-94.65388728,2016,5/22/2016
590,IA-10333-A-2016,IA,43.08936481,-94.62939367,2016,6/2/2016
591,IA-10333-B-2016,IA,43.08936481,-94.62939367,2016,6/2/2016
592,IA-10334-A-2016,IA,43.10825526,-94.65388728,2016,5/21/2016
593,IA-10334-B-2016,IA,43.10825526,-94.65388728,2016,5/21/2016
594,IA-10335-A-2016,IA,42.01172041,-94.2754791,2016,4/26/2016
595,IA-10335-B-2016,IA,42.01172041,-94.2754791,2016,4/26/2016
596,IA-10336-A-2016,IA,42.24020504,-93.41965269,2016,5/6/2016
597,IA-10336-B-2016,IA,42.24020504,-93.41965269,2016,5/6/2016
598,IA-10338-A-2016,IA,42.24333744,-94.50957844,2016,5/7/2016
599,IA-10338-B-2016,IA,42.24333744,-94.50957844,2016,5/7/2016
600,IA-10339-A-2016,IA,42.07279581,-93.84225043,2016,4/26/2016
601,IA-10339-B-2016,IA,42.07279581,-93.84225043,2016,4/26/2016
602,IA-10340-A-2016,IA,43.37264865,-94.85137858,2016,5/22/2016
603,IA-10340-B-2016,IA,43.37264865,-94.85137858,2016,5/22/2016
604,IA-10341-A-2016,IA,41.33633311,-94.54216111,2016,5/6/2016
605,IA-10341-B-2016,IA,41.33633311,-94.54216111,2016,5/6/2016
606,IA-10342-A-2016,IA,41.88893566,-94.0210534,2016,5/8/2016
607,IA-10342-B-2016,IA,41.88893566,-94.0210534,2016,5/8/2016
608,IA-10343-A-2016,IA,42.53484726,-91.55650007,2016,5/6/2016
609,IA-10343-B-2016,IA,42.53484726,-91.55650007,2016,5/6/2016
610,IA-10344-A-2016,IA,41.90284558,-93.98688511,2016,5/7/2016
611,IA-10344-B-2016,IA,41.90284558,-93.98688511,2016,5/7/2016
612,IA-10345-A-2016,IA,42.05281444,-94.07336281,2016,5/7/2016
613,IA-10345-B-2016,IA,42.05281444,-94.07336281,2016,5/7/2016
614,IA-10346-A-2016,IA,42.354289,-91.88197168,2016,5/8/2016
615,IA-10346-B-2016,IA,42.354289,-91.88197168,2016,5/8/2016
616,IA-10346-C-2016,IA,42.354289,-91.88197168,2016,5/8/2016
617,IA-10347-A-2016,IA,42.96688159,-95.32384788,2016,5/20/2016
618,IA-10347-B-2016,IA,42.96688159,-95.32384788,2016,5/20/2016
619,IA-10348-A-2016,IA,42.81529969,-95.7945776,2016,5/21/2016
620,IA-10348-B-2016,IA,42.81529969,-95.7945776,2016,5/21/2016
621,IA-10349-A-2016,IA,42.79985138,-91.8285772,2016,5/16/2016
622,IA-10349-B-2016,IA,42.79985138,-91.8285772,2016,5/16/2016
623,IA-10350-A-2016,IA,41.90872299,-93.96280693,2016,5/8/2016
624,IA-10350-B-2016,IA,41.90872299,-93.96280693,2016,5/8/2016
625,IA-10351-A-2016,IA,41.06398461,-95.46358086,2016,5/19/2016
626,IA-10351-B-2016,IA,41.06398461,-95.46358086,2016,5/19/2016
627,IA-10352-A-2016,IA,40.93585147,-95.55073284,2016,5/9/2016
628,IA-10352-B-2016,IA,40.93585147,-95.55073284,2016,5/9/2016
629,IA-10353-A-2016,IA,40.91069813,-95.52056898,2016,5/12/2016
630,IA-10353-B-2016,IA,40.91069813,-95.52056898,2016,5/12/2016
631,IA-10354-A-2016,IA,40.9197239,-95.51347677,2016,5/12/2016
632,IA-10354-B-2016,IA,40.9197239,-95.51347677,2016,5/12/2016
633,IA-10355-A-2016,IA,43.21638188,-95.13669028,2016,5/22/2016
634,IA-10355-B-2016,IA,43.21638188,-95.13669028,2016,5/22/2016
635,IA-10356-A-2016,IA,40.73514436,-91.66594347,2016,5/7/2016
636,IA-10356-B-2016,IA,40.73514436,-91.66594347,2016,5/7/2016
637,IA-10357-A-2016,IA,41.54349281,-95.27215416,2016,NA
638,IA-10357-B-2016,IA,41.54349281,-95.27215416,2016,NA
639,IA-10358-A-2016,IA,41.90458311,-93.32619026,2016,5/6/2016
640,IA-10358-B-2016,IA,41.90458311,-93.32619026,2016,5/6/2016
641,IA-10359-A-2016,IA,41.36847803,-92.01950928,2016,5/28/2016
642,IA-10359-B-2016,IA,41.36847803,-92.01950928,2016,5/28/2016
643,IA-10360-A-2016,IA,42.289,-91.23,2016,5/20/2016
644,IA-10360-B-2016,IA,42.289,-91.23,2016,5/20/2016
645,IA-10361-A-2016,IA,43.34484542,-92.47814286,2016,5/8/2016
646,IA-10361-B-2016,IA,43.34484542,-92.47814286,2016,5/8/2016
647,IA-6095-A-2014,IA,42.41628,-94.314984,2014,5/17/2014
648,IA-6095-B-2014,IA,42.44725,-94.334205,2014,5/18/2014
649,IA-6095-C-2014,IA,42.446864,-94.342055,2014,5/18/2014
650,IA-6095-D-2014,IA,42.446617,-94.354097,2014,5/17/2014
651,IA-6099-A-2015,IA,42.2502,-92.8215,2015,5/2/2015
652,IA-6099-B-2015,IA,42.2568,-92.9171,2015,4/30/2015
653,IA-6099-C-2015,IA,42.1971,-92.8795,2015,4/17/2015
654,IA-6099-D-2015,IA,42.2436,-92.9472,2015,5/1/2015
655,IA-7248-A-2016,IA,42.185812,-95.554224,2016,5/6/2016
657,IA-7248-B-2016,IA,42.17852,-95.551634,2016,5/14/2016
659,IA-7249-A-2016,IA,42.460509,-94.957992,2016,5/8/2016
661,IA-7249-C-2016,IA,42.521355,-94.946298,2016,5/19/2016
663,IA-7250-A-2016,IA,41.933912,-95.639069,2016,5/14/2016
664,IA-7251-A-2016,IA,42.059194,-92.362384,2016,4/25/2016
665,IA-7251-B-2016,IA,42.104738,-92.401732,2016,5/18/2016
666,IA-7251-C-2016,IA,42.130829,-92.364799,2016,4/24/2016
667,IA-7252-A-2016,IA,42.792502,-93.473462,2016,5/6/2016
668,IA-7252-B-2016,IA,42.800465,-93.494047,2016,5/7/2016
669,IA-7252-C-2016,IA,42.792695,-93.506158,2016,5/7/2016
670,IA-7252-D-2016,IA,42.800221,-93.523614,2016,5/4/2016
671,IA-7254-A-2016,IA,42.191179,-90.523663,2016,5/17/2016
672,IA-7254-B-2016,IA,42.182711,-90.444274,2016,5/19/2016
673,IA-7254-C-2016,IA,42.167385,-90.519919,2016,5/16/2016
674,IA-7254-D-2016,IA,42.140302,-90.459601,2016,5/5/2016
675,IA-7257-A-2016,IA,43.019253,-95.166393,2016,5/18/2016
676,IA-7257-B-2016,IA,43.086347,-95.168446,2016,5/20/2016
677,IA-7257-C-2016,IA,43.030496,-95.166736,2016,5/19/2016
678,IA-7257-D-2016,IA,43.05935,-95.136269,2016,5/20/2016
679,IA-7258-A-2016,IA,40.722105,-91.720673,2016,4/25/2016
680,IA-7258-B-2016,IA,40.802459,-91.513174,2016,4/26/2016
681,IA-7258-C-2016,IA,40.75326,-91.713912,2016,4/25/2016
682,IA-7259-A-2016,IA,42.506194,-91.238201,2016,5/15/2016
683,IA-7259-B-2016,IA,42.503217,-91.241002,2016,5/20/2016
684,IA-7259-C-2016,IA,42.50052,-91.232709,2016,5/16/2016
685,IA-7259-D-2016,IA,42.500703,-91.231438,2016,5/16/2016
686,IA-7260-A-2016,IA,41.513499,-91.331377,2016,NA
687,IA-7261-A-2016,IA,42.618421,-90.951229,2016,5/18/2016
688,IA-7261-B-2016,IA,42.603166,-90.914708,2016,5/19/2016
689,IA-7262-A-2016,IA,42.452183,-91.168798,2016,5/9/2016
690,IA-7263-A-2016,IA,40.976253,-93.228341,2016,4/25/2016
691,IA-7263-B-2016,IA,40.967105,-93.228683,2016,4/24/2016
692,IA-7263-C-2016,IA,40.968649,-93.234333,2016,4/24/2016
693,IA-7263-D-2016,IA,40.990329,-93.255421,2016,4/24/2016
694,IA-7265-A-2016,IA,41.839123,-93.383318,2016,5/6/2016
695,IA-7265-B-2016,IA,41.821976,-93.362434,2016,5/10/2016
696,IA-7265-C-2016,IA,41.829111,-93.393684,2016,5/12/2016
697,IA-7266-A-2016,IA,41.191407,-95.134246,2016,5/18/2016
698,IA-7266-B-2016,IA,41.25479,-95.105976,2016,5/21/2016
699,IA-7266-C-2016,IA,41.268328,-95.132407,2016,5/21/2016
700,IA-7266-D-2016,IA,41.256936,-95.070767,2016,5/19/2016
701,IA-7267-A-2016,IA,41.559202,-92.669485,2016,5/9/2016
702,IA-7268-A-2016,IA,41.420422,-95.4557,2016,5/15/2016
703,IA-7268-B-2016,IA,41.376472,-95.396463,2016,5/15/2016
704,IA-7269-A-2016,IA,42.576916,-92.903551,2016,4/26/2016
705,IA-7269-B-2016,IA,42.641057,-92.905665,2016,5/5/2016
706,IA-7269-C-2016,IA,42.653243,-92.827363,2016,5/6/2016
707,IA-7269-D-2016,IA,42.630243,-92.910765,2016,4/26/2016
708,IA-7270-A-2016,IA,41.113188,-95.706111,2016,5/14/2016
709,IA-7270-B-2016,IA,41.118344,-95.711777,2016,5/13/2016
710,IA-7270-C-2016,IA,41.123147,-95.691522,2016,5/13/2016
711,IA-7271-A-2016,IA,42.27833,-93.656905,2016,5/7/2016
712,IA-7271-B-2016,IA,42.285167,-93.636659,2016,5/8/2016
713,IA-7271-C-2016,IA,42.265298,-93.649823,2016,5/6/2016
714,IA-7271-D-2016,IA,42.215609,-93.663668,2016,5/8/2016
715,IA-7272-A-2016,IA,42.745797,-96.010835,2016,5/20/2016
716,IA-7272-B-2016,IA,42.777085,-96.032761,2016,5/20/2016
717,IA-7272-C-2016,IA,42.7465,-96.050608,2016,5/17/2016
718,IA-7272-D-2016,IA,42.702872,-96.065151,2016,5/18/2016
719,IA-7274-A-2016,IA,42.665077,-96.289477,2016,5/7/2016
720,IA-7274-B-2016,IA,43.041622,-94.513843,2016,5/6/2016
721,IA-7275-A-2016,IA,41.685574,-91.70733,2016,5/6/2016
722,IA-7276-A-2016,IA,41.351097,-95.342724,2016,5/20/2016
723,IA-7276-B-2016,IA,41.344678,-95.342187,2016,5/19/2016
724,IA-7276-C-2016,IA,41.344723,-95.350726,2016,5/20/2016
725,IA-7276-D-2016,IA,41.336641,-95.274706,2016,5/22/2016
